NoesyOffset
540, -134, -851275.6117, -2985.303650
541, -271, -853228.7367, -2992.152985
542, -531, -855181.8617, -2999.002319
543, -669, -857134.9867, -3005.851653
544, -583, -859088.1117, -3012.700987
545, -415, -861041.2367, -3019.550322
546, -347, -862994.3617, -3026.399656
547, -384, -864947.4867, -3033.248990
548, -410, -866900.6117, -3040.098324
549, -375, -868853.7367, -3046.947659
550, -322, -870806.8617, -3053.796993
551, -285, -872759.9867, -3060.646327
552, -258, -874713.1117, -3067.495661
553, -285, -876666.2367, -3074.344996
554, -440, -878619.3617, -3081.194330
555, -677, -880572.4867, -3088.043664
556, -773, -882525.6117, -3094.892998
557, -535, -884478.7367, -3101.742332
558, -52, -886431.8617, -3108.591667
559, 352, -888384.9867, -3115.441001
560, 419, -890338.1117, -3122.290335
561, 166, -892291.2367, -3129.139669
562, -186, -894244.3617, -3135.989004
563, -414, -896197.4867, -3142.838338
564, -399, -898150.6117, -3149.687672
565, -151, -900103.7367, -3156.537006
566, 174, -902056.8617, -3163.386341
567, 317, -904009.9867, -3170.235675
568, 123, -905963.1117, -3177.085009
569, -277, -907916.2367, -3183.934343
570, -559, -909869.3617, -3190.783678
571, -544, -911822.4867, -3197.633012
572, -378, -913775.6117, -3204.482346
573, -332, -915728.7367, -3211.331680
574, -466, -917681.8617, -3218.181015
575, -583, -919634.9867, -3225.030349
576, -510, -921588.1117, -3231.879683
577, -323, -923541.2367, -3238.729017
578, -238, -925494.3617, -3245.578351
579, -341, -927447.4867, -3252.427686
580, -492, -929400.6117, -3259.277020
581, -502, -931353.7367, -3266.126354
582, -352, -933306.8617, -3272.975688
583, -206, -935259.9867, -3279.825023
584, -207, -937213.1117, -3286.674357
585, -308, -939166.2367, -3293.523691
586, -321, -941119.3617, -3300.373025
587, -140, -943072.4867, -3307.222360
588, 112, -945025.6117, -3314.071694
589, 201, -946978.7367, -3320.921028
590, 43, -948931.8617, -3327.770362
591, -209, -950884.9867, -3334.619697
592, -348, -952838.1117, -3341.469031
593, -329, -954791.2367, -3348.318365
594, -247, -956744.3617, -3355.167699
595, -151, -958697.4867, -3362.017033
596, 7, -960650.6117, -3368.866368
597, 225, -962603.7367, -3375.715702
598, 362, -964556.8617, -3382.565036
599, 296, -966509.9867, -3389.414370
600, 98, -968463.1117, -3396.263705
601, -40, -970416.2367, -3403.113039
602, -37, -972369.3617, -3409.962373
603, 6, -974322.4867, -3416.811707
604, -21, -976275.6117, -3423.661042
605, -89, -978228.7367, -3430.510376
606, -113, -980181.8617, -3437.359710
607, -104, -982134.9867, -3444.209044
608, -140, -984088.1117, -3451.058379
609, -236, -986041.2367, -3457.907713
610, -312, -987994.3617, -3464.757047
611, -301, -989947.4867, -3471.606381
612, -189, -991900.6117, -3478.455716
613, 19, -993853.7367, -3485.305050
614, 281, -995806.8617, -3492.154384
615, 432, -997759.9867, -3499.003718
616, 259, -999713.1117, -3505.853052
617, -237, -1001666.2367, -3512.702387
618, -723, -1003619.3617, -3519.551721
619, -823, -1005572.4867, -3526.401055
620, -519, -1007525.6117, -3533.250389
621, -159, -1009478.7367, -3540.099724
622, -41, -1011431.8617, -3546.949058
623, -112, -1013384.9867, -3553.798392
624, -141, -1015338.1117, -3560.647726
625, -74, -1017291.2367, -3567.497061
626, -68, -1019244.3617, -3574.346395
627, -217, -1021197.4867, -3581.195729
628, -399, -1023150.6117, -3588.045063
629, -425, -1025103.7367, -3594.894398
630, -245, -1027056.8617, -3601.743732
631, 52, -1029009.9867, -3608.593066
632, 360, -1030963.1117, -3615.442400
633, 609, -1032916.2367, -3622.291734
634, 737, -1034869.3617, -3629.141069
635, 725, -1036822.4867, -3635.990403
636, 645, -1038775.6117, -3642.839737
637, 586, -1040728.7367, -3649.689071
638, 537, -1042681.8617, -3656.538406
639, 414, -1044634.9867, -3663.387740
640, 217, -1046588.1117, -3670.237074
641, 84, -1048541.2367, -3677.086408
642, 124, -1050494.3617, -3683.935743
643, 259, -1052447.4867, -3690.785077
644, 303, -1054400.6117, -3697.634411
645, 185, -1056353.7367, -3704.483745
646, 2, -1058306.8617, -3711.333080
647, -135, -1060259.9867, -3718.182414
648, -226, -1062213.1117, -3725.031748
649, -312, -1064166.2367, -3731.881082
650, -370, -1066119.3617, -3738.730417
651, -331, -1068072.4867, -3745.579751
652, -178, -1070025.6117, -3752.429085
653, 49, -1071978.7367, -3759.278419
654, 314, -1073931.8617, -3766.127753
655, 595, -1075884.9867, -3772.977088
656, 805, -1077838.1117, -3779.826422
